Feature ID	Taxon	Confidence
c2af00b8f4ffc0391359cfd5423854e1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9995352315721685
7d002daa5238f63e93fbeff1487c3868	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__uncultured; s__uncultured_Hyphomicrobiaceae	0.7308780700778735
336e0170f4b5583e76ee91ccb4b57306	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus; s__uncultured_bacterium	0.9175150410725084
feac5c14a7366972f05fffbe8a62dbc1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.7044310266354022
c510d85fcd6de5f5672c94bc01968165	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales	0.9944565853651743
5d3211d6797bc0d867599fc0d22566ed	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_bacterium	0.8176569779527897
71284eee383202cbff74684e1bd95cc9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999985410408663
9fe0e0fa2ceaafacde7750cfb3278995	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae	0.987589210589134
0ee3fd5b0ed7a3f38211189817afcdc0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae1; g__Alcanivorax	0.9998618688197323
6b012c2aace69e17f3b4e1e09c5b6ecb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Labrenzia; s__Labrenzia_marina	0.7062690340141063
d2f2ed78014eb8917004e5caaf9ca4bc	d__Bacteria	0.9999990534333355
838380f202ee5ded983e70204d5525f1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9240035666389209
9a2db0314205c8f99b87a25b328d6b04	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9991543847248777
a3eb3ba16e3dc1bb81adb071e3fb8612	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__Lewinella_persica	0.7433584759363342
d105c3a7bf8db1abedc16b79775b93a5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium	0.7928376171033992
a6bfe9618a26d9cbba3befdb85d1751f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Aestuariibacter	0.7217060121066055
f0846f8d555c286a5cc42248f5598827	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Amoebophilus; s__uncultured_bacterium	0.9118255671948672
ae13ba334fb5914021232b72cb2e3ea1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium	0.8733940281437915
f488e9ced9e2698781c58367ac694cbe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Candidatus_Amoebophilus	0.865426968413667
cfd9b4f975411d8fcc07b2f9289084b6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__uncultured_Pseudoalteromonas	0.7931366425191558
905f8d8d475ca567422a8f023456c938	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ruegeria	0.8172158180701544
59c432878fa7c37fca479e23db4edb73	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Stappia; s__uncultured_bacterium	0.7836597260748485
07609d7539e5a1629dacf517a64cfd23	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS3a_marine_group	0.9938284257393852
0abe8d04e6df547a1019fd57950de207	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.8154575130164691
1453b7fe117f4d589a83ab069b268e27	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas; s__Alteromonas_sp.	0.7654126955497493
2c8981d60e750cd447d4edab318916a7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__uncultured; s__uncultured_delta	0.8500268460809054
2f7bb768344ff6d18b15e8da9401e5a3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9866310027707726
1857d8042bd2a104435e82b2b0595e5a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae	0.8371539675572782
3179b031b262fe211eecbe33adfe3400	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured	0.9199620989128171
84a9a30a30af9d0b4fb0f6227c87bc51	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_bacterium	0.9889129555951448
841a08e2e0b1cedf617ccb752bf1a108	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999993317808501
b17c297ea5a5e800d2ef54b8bffc42cc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9854134846482042
388e479e2f47d63686d8e40224c8da16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__uncultured; g__uncultured	0.9849643203591614
365cb77d872001a8c52bcfc37bd319f3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio	0.9684981319312422
8e702b097799d5c5e1728221b79db888	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured	0.7883521550766106
9b78efff9b64432876d24450e9b00163	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Pseudohongiellaceae; g__Pseudohongiella	0.9976166704401238
93c9fa77a5297835af47b006ef0584ea	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Colwelliaceae; g__Thalassotalea	0.9880513067181188
5b0f8563a557d638d374908a14ad1f6e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae; g__Endozoicomonas	0.9945644480556288
ff46fb047e7b0d21367a35d6486a24f4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__uncultured; s__uncultured_bacterium	0.8706046305718065
800c794a831b958275b5616157f67363	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9986197366366429
